Date,severity_1_actual,severity_1_forecast,severity_2_actual,severity_2_forecast,severity_3_actual,severity_3_forecast,severity_4_actual,severity_4_forecast
2016-07-31,2.0,1.57392418384552,301.0,293.5798034667969,290.0,285.1822509765625,46.0,45.020137786865234
2016-08-01,2.0,1.8802248239517212,1519.0,1523.2188720703125,626.0,627.66943359375,79.0,78.84208679199219
2016-08-02,0.0,0.14050926268100739,1574.0,1574.859619140625,597.0,598.0625,94.0,92.4949722290039
2016-08-03,2.0,1.5340813398361206,902.0,919.8572387695312,333.0,344.99505615234375,53.0,52.85765838623047
2016-08-04,1.0,1.1409279108047485,1224.0,1221.67529296875,506.0,510.5463562011719,61.0,60.663150787353516
2016-08-05,0.0,0.2989424467086792,1735.0,1715.1168212890625,709.0,702.1410522460938,66.0,66.23966979980469
2016-08-06,2.0,1.8512916564941406,309.0,305.0691833496094,267.0,266.5735168457031,46.0,46.57455062866211
2016-08-07,0.0,0.07505097985267639,278.0,282.0511779785156,238.0,238.45545959472656,44.0,43.285499572753906
2016-08-08,1.0,1.0590953826904297,1519.0,1507.3052978515625,695.0,688.5388793945312,99.0,95.43189239501953
2016-08-09,1.0,0.8218994736671448,1604.0,1593.9390869140625,580.0,585.322265625,55.0,55.65116882324219
2016-08-10,0.0,0.2898000180721283,1580.0,1585.900146484375,745.0,742.9796142578125,58.0,59.3858757019043
2016-08-11,3.0,2.5409982204437256,1482.0,1491.468994140625,780.0,765.98779296875,61.0,61.06739807128906
2016-08-12,1.0,1.0897260904312134,1589.0,1589.6068115234375,810.0,807.3262329101562,61.0,61.09571838378906
2016-08-13,2.0,1.7737847566604614,356.0,343.64154052734375,274.0,274.7438659667969,65.0,63.83700180053711
2016-08-14,0.0,0.258280485868454,352.0,339.7314453125,240.0,242.39881896972656,50.0,48.837650299072266
2016-08-15,0.0,0.2018873691558838,1545.0,1544.22802734375,725.0,724.9741821289062,60.0,60.58186340332031
2016-08-16,3.0,2.680222272872925,1529.0,1525.5357666015625,643.0,642.5494384765625,60.0,59.276180267333984
2016-08-17,2.0,1.6178979873657227,1526.0,1534.32373046875,667.0,671.3046875,68.0,68.37223815917969
2016-08-18,0.0,0.5417415499687195,1475.0,1470.023193359375,644.0,647.798095703125,83.0,81.30416870117188
2016-08-19,2.0,1.856290578842163,1486.0,1490.069091796875,628.0,632.2908325195312,54.0,55.979190826416016
2016-08-20,0.0,0.12333701550960541,334.0,308.5747985839844,296.0,288.7718200683594,46.0,45.158897399902344
